,tweet_id,user,time,tweet_text,location,hashtags,search_term
1611,1327414210985299968,anonymous_0033,Sat Nov 14 00:53:04 +0000 2020,@IProkure @WalmartCAGaming What really sucks is they cancelled my PS5 order and hour after I placed it. Walmart let me down hard this week.,Canada,,Walmart
1612,1327413153022562304,Ouijacom,Sat Nov 14 00:48:52 +0000 2020,@ImTheFanGirl @chlxoriine @Raynerklk @TrueKeyy23 @dpaperz23 @lfcnick619 @ezvon_ @Walmart I just gone mine at a local Walmart. Some are selling them now,Michigan,,Walmart
1613,1327413075906015233,Anthony82858558,Sat Nov 14 00:48:34 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,"Staten Island, NY",,Walmart
1614,1327413012408446977,TakutoKaze,Sat Nov 14 00:48:18 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,,,Walmart
1615,1327412726721884161,Ouijacom,Sat Nov 14 00:47:10 +0000 2020,@ImTheFanGirl @Raynerklk @TrueKeyy23 @dpaperz23 @chlxoriine @lfcnick619 @ezvon_ @Walmart I’m 💯 certified,Michigan,,Walmart
1616,1327412436878589954,emmaciprick,Sat Nov 14 00:46:01 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…","Winnipeg, Manitoba",,Walmart
1617,1327412376069660672,trishahammond15,Sat Nov 14 00:45:47 +0000 2020,"@ZabrenaXO @HardCandyLife  has a Marilyn Monroe line with beautiful cool tones that might interest you.
I haven't found all the items instore but Walmart online offers all the products in that line.","West Virginia, USA",,Walmart
1618,1327412230443429888,ShelbyyMae_,Sat Nov 14 00:45:12 +0000 2020,Hittin up Walmart tomorrow at 5 am. Who wants to join 🤪🤓,"Michigan, USA",,Walmart
1619,1327411670835085313,__dv8__,Sat Nov 14 00:42:59 +0000 2020,"@WalmartCAGaming How about restocking like you did 3x in a day for https://t.co/c1JF5gOcXj? You sold out all at once at 11am or 12pm here in Canada, yet on your American site, you had multiple batches releasing 3 hours apart.",Canada,,Walmart
1620,1327411603105603586,TwiGGyPlays,Sat Nov 14 00:42:42 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,Toronto | Gotham City,,Walmart
1621,1327411261546647552,kriideluisi,Sat Nov 14 00:41:21 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,,,Walmart
1622,1327411242147868674,CandiVanCity24,Sat Nov 14 00:41:16 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,"Vancouver BC, Canada",,Walmart
1623,1327411201559699457,HeyYouGame,Sat Nov 14 00:41:07 +0000 2020,RT @WalmartCAGaming: Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at U…,Canada,,Walmart
1624,1327411096236531715,WalmartCAGaming,Sat Nov 14 00:40:42 +0000 2020,Everyone at Walmart Canada is relieved that the situation has been resolved and thankful our friends and partners at Ubisoft Montréal are safe. 🇨🇦💛 https://t.co/nJkO5AUcUv,Canada,,Walmart
1625,1327409772451278859,macaylalee_99,Sat Nov 14 00:35:26 +0000 2020,The amount of people not wearing a mask in Walmart is insane 🤯 wear ya mask 😷,"Michigan, USA",,Walmart
1626,1327408335730204673,JetsfortheCup,Sat Nov 14 00:29:43 +0000 2020,@MrDowns_ @WalmartCAGaming @WalmartCanada Within minutes of preorder going up on September 16. Maybe that counted for something with the decisions on shipments. Good luck with yours! Track directly from shipper when you get the delivery email. Walmart still said mine was coming Nov 18 until the order was completed.,"Winnipeg, Manitoba",,Walmart
1627,1327407450434064385,Kiefer_Blaq,Sat Nov 14 00:26:12 +0000 2020,"@koreanjewcrypto Part of my portfolio is Walmart!

I've been having a pretty good year on my Stock Portfolio. Feeling blessed in a time of pandemic!",Canada,,Walmart
1628,1327407432637681665,freeyoursun,Sat Nov 14 00:26:08 +0000 2020,@GrilledStuftB @userjaymes I bought a ps4 controller from walmart and it was used and didn't work 😂🤭 returned it though,Canada,,Walmart
1629,1327407283547090944,uneseulenuit_,Sat Nov 14 00:25:33 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…","Allcops, Arebastards",,Walmart
1630,1327406833246625792,djcrva,Sat Nov 14 00:23:45 +0000 2020,@MZHemingway @AskTarget @chadfelixg Target is still very progressive. GOP please stay away and stick to WalMart.,"Virginia, USA",,Walmart
1631,1327406367947231232,kimmieM1973,Sat Nov 14 00:21:54 +0000 2020,@jfinn1971 @fordnation Walmart can have 1400 in the store at one time. Can’t have 10 people you know in your home 🤦‍♀️,Canada,,Walmart
1632,1327406279686463489,TheEpicGinge,Sat Nov 14 00:21:33 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",,,Walmart
1633,1327405902601719808,pHeNoM106,Sat Nov 14 00:20:03 +0000 2020,@Marvel @OriginalFunko Walmart exclusive? Da fuq?,"Saskatchewan, Canada",,Walmart
1634,1327405429882642432,AzureCrescent,Sat Nov 14 00:18:11 +0000 2020,"Well, if my car battery needed to die, at least it is at a Walmart pick up stall, and not somewhere else like a literal side of the road. Or a drive thru lane. 

That would be awkward.","Manitoba, Winnipeg",,Walmart
1635,1327404802494619648,micah10193,Sat Nov 14 00:15:41 +0000 2020,So not only was Walmart late and couldn’t get my PS5 to me on release day...... now FedEx has apparently missed drop off time and my delivery date has gone from today to “Pending.” It’s not the end of the world but this frustrating and ridiculous.,"St. Cloud, MN",,Walmart
1636,1327404118424629248,SMil3zii,Sat Nov 14 00:12:58 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",Pechinki,,Walmart
1637,1327403810709356544,lainasparetime,Sat Nov 14 00:11:45 +0000 2020,"@skulleigh So I learned that if you pick a Walmart that sells groceries, you can put in a custom item and have the person bring you underwear. The first shopper I got bailed on me and then I was like frantically texting ""this is not a prank am in hospital pls help"" XD","Saskatchewan, Canada",,Walmart
1638,1327403486120701957,weedtortoise,Sat Nov 14 00:10:27 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…","Manitoba, Canada 🍁",,Walmart
1639,1327402728243519488,chucksaidwhat,Sat Nov 14 00:07:27 +0000 2020,@siriustyles @JohnTory You’re absolutely right I still have to go to Home Depot or Walmart and stores to when is the Black Friday event in the parking lot is packed solid it makes you wonder if everybody is just running in to get something they need or are they just  Black Friday sale wondering around,Canada,,Walmart
1640,1327401132025516034,xxyydtt,Sat Nov 14 00:01:06 +0000 2020,Just had my worst meltdown in walmart yet,AHH!!,,Walmart
1641,1327400737672810496,dennisdixon1946,Fri Nov 13 23:59:32 +0000 2020,RT @CFIB: Manitoba's new lockdown shuts down all small retailers to in-store commerce but allows Walmart and Costco to sell t-shirts and TV…,,,Walmart
1642,1327399697288290304,myrtleeturtlee,Fri Nov 13 23:55:24 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",,,Walmart
1643,1327398204309184514,gooldjuice,Fri Nov 13 23:49:28 +0000 2020,45 minutes exam for a cashier application at Walmart.....? To be paid 13.10$/h ...... 💀 https://t.co/BYI77faJiy,Canada,,Walmart
1644,1327397018520653825,SmajoLelak,Fri Nov 13 23:44:45 +0000 2020,@deee__21 Walmart for like $1,Michigan,,Walmart
1645,1327396746121469952,Sharmainemarie,Fri Nov 13 23:43:40 +0000 2020,@GavinNewsom you better close Walmart doors cause that’s in doors. At least Disneyland is mostly outdoors and I have seen more of an effort from Disney than the fucking CEO’s of Walmart to keep people safe from covid.  This is brutal.,Canada,,Walmart
1646,1327396073502101506,binkabooo,Fri Nov 13 23:41:00 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…","Portage la Prairie, Manitoba",,Walmart
1647,1327395276273938432,2ndlast2rise,Fri Nov 13 23:37:50 +0000 2020,"@WalmartCanada I used the ""shipped and sold by: Walmart"" filter.",Canada,,Walmart
1648,1327395259781836800,ddoleman87,Fri Nov 13 23:37:46 +0000 2020,RT @CFIB: Manitoba's new lockdown shuts down all small retailers to in-store commerce but allows Walmart and Costco to sell t-shirts and TV…,,,Walmart
1649,1327394966738530304,2ndlast2rise,Fri Nov 13 23:36:36 +0000 2020,"@WalmartCanada Btw, I was using the Walmart Canada app but the link lead to the same page in browser.",Canada,,Walmart
1650,1327394846961782784,2ndlast2rise,Fri Nov 13 23:36:07 +0000 2020,"@WalmartCanada Here you go:

https://t.co/AtuElZLubw",Canada,,Walmart
1651,1327394651851137024,aflaxk,Fri Nov 13 23:35:21 +0000 2020,@trentandrewrld Just go to Walmart and steal them it’s not that big of a deal,"Michigan, USA",,Walmart
1652,1327394647887540224,kimberleetay,Fri Nov 13 23:35:20 +0000 2020,"RT @SheenaMTaylor: Dear @Walmart if I wanted to use my hand when I used the bathroom , I would . It’s 2020 get your shit together,no pun at…","Cape Breton, Nova Scotia",,Walmart
1653,1327394119858188291,WhatIsTwigs,Fri Nov 13 23:33:14 +0000 2020,@frankiecamargo @RossOnRasslin people with office jobs are allowed to make money through things like twitch. people that work for Walmart are allowed to.,"Virginia, USA",,Walmart
1654,1327393745931788291,SheenaMTaylor,Fri Nov 13 23:31:45 +0000 2020,"Dear @Walmart if I wanted to use my hand when I used the bathroom , I would . It’s 2020 get your shit together,no pun attended. Sincerely girl with bowel problems 🤦‍♀️#walmart #dontblame2020 https://t.co/O3ASWzBSwl",Canada ,"walmart,dontblame2020,",Walmart
1655,1327393357048524805,SandyNarez,Fri Nov 13 23:30:12 +0000 2020,@DLerma20 Marcas a walmart?,GDL. MX.,,Walmart
1656,1327392986062209025,alberts_clinton,Fri Nov 13 23:28:44 +0000 2020,@SansomDallas I honestly makes a guy wonder where else they cheated out. Walmart oil?,"Willowbrook, Saskatchewan",,Walmart
1657,1327390475905589257,ChrisRedRanger,Fri Nov 13 23:18:45 +0000 2020,"RT @adudesnerdery: @Sean_Solo8 @Walmart Totally agree! My pre order still says December, so I just ordered now and will have it by Sunday.…","Florida, USA",,Walmart
1658,1327390181922582529,2ndlast2rise,Fri Nov 13 23:17:35 +0000 2020,"@WalmartCanada please explain this listing reportedly sold and shipped by Walmart, not a 3rd party vendor.

The Xbox Series S retails for 379.99 but is listed on your site for 851.68? It's not bundled with other items that would explain the cost. https://t.co/hOme0kmv2B",Canada,,Walmart
1659,1327389356064198658,Mrs_Hatcher16,Fri Nov 13 23:14:18 +0000 2020,Walmart was busy...😅,"West Virginia, USA",,Walmart
1660,1327389022105333761,RaisingEmHipHop,Fri Nov 13 23:12:59 +0000 2020,@jeffdespres @UPS_Canada @UPSHelp_CA No one received it if it went to Dieppe. Some sort of nonsense going on. They refuse to take any accountability on this issue. @WalmartCanada @WalmartCAGaming  might be time to look into new delivery partners.  Rep I spoke to said Walmart was late shipping.,Canada,,Walmart
1661,1327388981160513537,mnsotasportsgal,Fri Nov 13 23:12:49 +0000 2020,"@j3d1k The ring light was 30.00 at walmart and the mic was 50.00, i mean REALLY not that bad! The chair was like 150ish","Virginia, USA",,Walmart
1662,1327388078080552960,sadika_bidushy,Fri Nov 13 23:09:14 +0000 2020,"In 2011 when I was still new to Canada, I used to be in my own zone and not prefer social interactions. Things changed when I started working at Walmart as a high school student. Talking to people outside boosted my energy &amp; motivation. I wasn’t nervous about speaking! 1/","Saskatoon, Saskatchewan",,Walmart
1663,1327386965923270657,Rp2D2,Fri Nov 13 23:04:48 +0000 2020,@CraftyAshley_ @PartyTTParks Do I trust Walmart wine? https://t.co/ZPO89uvwLw,Florida,,Walmart
1664,1327386691301122050,SteinitzKen,Fri Nov 13 23:03:43 +0000 2020,@BritChic65 @DModusop @bmyska But buying them at Walmart is?,Canada,,Walmart
1665,1327385918836252673,CardPurchaser,Fri Nov 13 23:00:39 +0000 2020,"RT @TheHobbyTrader: Saw a few boxes of platinum ripped up at Walmart, ripped open boxes on the shelf for 2 days now.  Good look Walmart!",USA,,Walmart
1666,1327385874506498049,Koytez7_28,Fri Nov 13 23:00:28 +0000 2020,"RT @LegalBeagle1215: 🎄🕎Holiday Wishlist Thread🎅🏼🦌

Drop your Amazon / Walmart / Target / whatever wishlist below. You can also say you want…",A Galaxy Far Far Away ,,Walmart
1667,1327384836399575046,busywithh_e,Fri Nov 13 22:56:21 +0000 2020,@mamaa_ari Honestly the Better Homes one o got from Walmart is the best one I’ve ever gotten!,Guadalajara,,Walmart
1668,1327384700961386498,adudesnerdery,Fri Nov 13 22:55:48 +0000 2020,"@Sean_Solo8 @Walmart Totally agree! My pre order still says December, so I just ordered now and will have it by Sunday. Glad to be getting one, but pre orders should not be delayed if its in stock, so uncool. @Hasbro","Michigan, USA",,Walmart
1669,1327383679228809216,RioLepidoptera,Fri Nov 13 22:51:45 +0000 2020,"@TM2_Bun The shirt, shorts and shoes are actually from Walmart haha

The tights were an online purchase.","Bozeman, MT",,Walmart
1670,1327383182371672064,sammanthajordan,Fri Nov 13 22:49:46 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…","morris, mb",,Walmart
1671,1327381154396160001,EstradaMillie,Fri Nov 13 22:41:43 +0000 2020,RT @tweakdoutshawty: that Walmart yodeling kid fell the fuck off,Minding my business,,Walmart
1672,1327379325923045376,rjcc,Fri Nov 13 22:34:27 +0000 2020,@ItsTheBrandi the people posting g*n g**l. like....there are 27 of her in every ohio walmart right now. just go get one,"Michigan, USA",,Walmart
1673,1327379245572771840,RisuRisu22,Fri Nov 13 22:34:08 +0000 2020,"A warm tear runs down my cheek as I audit Walmart plastic bags for holes so they can be repurposed for cat litter. 
I inch ever closer to becoming my grandmother",Florida,,Walmart
1674,1327378518754222081,ChaoticNeuro,Fri Nov 13 22:31:15 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",Treaty 1 Territory,,Walmart
1675,1327377903949148162,CamdenConner,Fri Nov 13 22:28:48 +0000 2020,"@Dantecb2077 @MarlonH58941380 @charlieINTEL mine got delayed, pickin up wednesday. Walmart trippin man","Virginia, USA",,Walmart
1676,1327377693914984448,sharon14961351,Fri Nov 13 22:27:58 +0000 2020,"RT @bmyska: Is there any logical reason that I can go to Walmart, Superstore, and Canadian Tire, but not Winners or to a nice restaurant fo…",,,Walmart
1677,1327377413878124544,steves_simpson,Fri Nov 13 22:26:51 +0000 2020,@smeez38 Ya I lived out in BRACKENDALE ( home of the Bald Eagle 🦅) on Zenith Rd ...  then I lived closer to the Tims /Wendy’s on the sea to sky hwy &amp; closer to downtown I think there’s a Walmart there now .. 👊🏼🇨🇦👊🏼,winnipeg MB,,Walmart
1678,1327377008809144323,MsBehavior,Fri Nov 13 22:25:15 +0000 2020,"@kylaroma @brent_bellamy from earlier in the pandemic experience, Walmart, Costco and Superstore have been some of the worst when it came to control. They may have limited their numbers, but it was an absolute garbage fire inside.

Small businesses have, in my experience, been far more mindful/proactive","Winnipeg, MB",,Walmart
1679,1327376786859188224,TheRealDFG3,Fri Nov 13 22:24:22 +0000 2020,"RT @WalmartCAGaming: @ReimuForSmash Technically, that’s @Walmart.com, but we’ll talk to our people.

Oh, btw, best of luck with Reimu in Sm…",,,Walmart
1680,1327376656655396865,rmcadory,Fri Nov 13 22:23:51 +0000 2020,"@BrianGriffo @GM @Tesla @Microsoft @amazon @Walmart @SoftBank @nikola And Amazon had more cloud business before Microsoft had any. This is a marathon, not a sprint.","Michigan, USA",,Walmart
1681,1327376603219824640,tweakdoutshawty,Fri Nov 13 22:23:38 +0000 2020,that Walmart yodeling kid fell the fuck off,Trench Town,,Walmart
1682,1327376436961873920,peekaso,Fri Nov 13 22:22:58 +0000 2020,Someone found out how much republicans spend at fancy Walmart 🤣 https://t.co/XvYLduJoVZ,"Michigan, USA",,Walmart
1683,1327376422512386051,ruffninja,Fri Nov 13 22:22:55 +0000 2020,can’t wait for covid to be over so i can steal from walmart,saskatchewan colonizer,,Walmart
1684,1327376226651148288,SlayerOfBS,Fri Nov 13 22:22:08 +0000 2020,@Keulisitian @MoonlitYokai @GameHero235 @Nibellion Nah I saw one at Walmart for like $300 dollars that can play 4k 60FPS while you got by a $800+ monitor,"Michigan, USA",,Walmart
1685,1327376056286912513,rmcadory,Fri Nov 13 22:21:27 +0000 2020,"@BrianGriffo @GM @Tesla @Microsoft @amazon @Walmart @SoftBank @nikola Maybe. I think @GM, @VW Group, maybe @Hyundai auto conglomerate, @Volvo (part of @Geely and owned by Li Shufu who some call @elonmusk of China) and possibly Toyota have a chance. There will be a few @Microsoft and @Walmart in an @Amazon world of automotive.","Michigan, USA",,Walmart
1686,1327374474363219968,rmcadory,Fri Nov 13 22:15:10 +0000 2020,@BrianGriffo @GM @Tesla @Microsoft @amazon @Walmart @SoftBank @nikola $GM up +100% since depths of covid induced auto industry shut down.,"Michigan, USA",,Walmart
1687,1327374454133985285,MightyBookworm,Fri Nov 13 22:15:05 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",,,Walmart
1688,1327374030576504836,rmcadory,Fri Nov 13 22:13:24 +0000 2020,"@BrianGriffo @GM @Tesla @Microsoft @amazon 3500 $113,000 vehicles just to be clear. I’m long $TSLA too. $GM as well. @GM has some serious EV, battery, fuel cell, manufacturing, and autonomous chops. @Walmart, @SoftBank Vision Fund, @Nikola, and suddenly a few on Wall St have noticed as well.","Michigan, USA",,Walmart
1689,1327373521245368326,purefungaming,Fri Nov 13 22:11:23 +0000 2020,"@TheV_eh @Gummby2005 @JulieDuff20 @BBYC_Gamers @BestBuyCanHelp @canadapostcorp It was the same with Walmart, I got mine on the 11th though. Hope it shows up soon for you!",Canada,,Walmart
1690,1327373379612053504,RushAIO,Fri Nov 13 22:10:49 +0000 2020,"RT @coplimited: You are amazing @RushAIO 😍

*got lots of cancels btw 😔

Walmart please chill on the cancels https://t.co/EsyQRhSmQv",,,Walmart
1691,1327373066561839112,Rob_Abiera,Fri Nov 13 22:09:35 +0000 2020,"RT @yaronbrook: TikTok Banned and Saved by Oracle &amp; Walmart, WeChat Suing – #TikTok #WeChat #TrumpTikTok
Show your Support! https://t.co/Ph…","Oklahoma City, OK","TikTok,WeChat,TrumpTikTok,",Walmart
1692,1327373038837444609,coplimited,Fri Nov 13 22:09:28 +0000 2020,"You are amazing @RushAIO 😍

*got lots of cancels btw 😔

Walmart please chill on the cancels https://t.co/EsyQRhSmQv",Canada,,Walmart
1693,1327372568572162048,OKCAtlasFans,Fri Nov 13 22:07:36 +0000 2020,"RT @yaronbrook: TikTok Banned and Saved by Oracle &amp; Walmart, WeChat Suing – #TikTok #WeChat #TrumpTikTok
Show your Support! https://t.co/Ph…","Oklahoma City, Oklahoma","TikTok,WeChat,TrumpTikTok,",Walmart
1694,1327372429551939585,iamhq,Fri Nov 13 22:07:03 +0000 2020,"@pizzah000ligan The problem isn't that people shop at Walmart, it's that Walmart can stay open and still sell non-essential things, just because they also have a grocery section. Meanwhile mom and pop stores which need the revenue much more can't keep their doors open","Winnipeg, MB",,Walmart
1695,1327372372156895232,nayansthankiya,Fri Nov 13 22:06:49 +0000 2020,"FAILURE TO LAUNCH: HOW WE STRUGGLED TO BUY THE PS5 AND XBOX SERIES X

@Sony @PlayStationCA @PlayStation @Xbox @Microsoft @BestBuy @BestBuyCanada @ShopprsDrugMart @Walmart @GameStop @Target @amazon @Kotaku @nytimes @cnntech @TechCrunch @engadget 

https://t.co/TCcwP9JxKH",Canada,,Walmart
1696,1327371937396391937,Princess2260,Fri Nov 13 22:05:05 +0000 2020,@jefferystraker We didnt see anyone not wearing a mask in superstore or walmart today. At this point if someone isnt wearing one I assume it's for health reasons. Some people cant wear them and shouldn't be made to feel badly. I hope everyone who can will though.,,,Walmart
1697,1327371913866473475,UnknownDeity_,Fri Nov 13 22:05:00 +0000 2020,Not walmart https://t.co/fXhN7Jg5fC,"West Virginia, USA",,Walmart
1698,1327371761101389824,davidm_58,Fri Nov 13 22:04:23 +0000 2020,@Tylers_Rage @Walmart You can start feeding your child finally!,"Winnipeg, Manitoba",,Walmart
1699,1327371514379792385,Cooldaddo,Fri Nov 13 22:03:25 +0000 2020,"RT @LegalBeagle1215: 🎄🕎Holiday Wishlist Thread🎅🏼🦌

Drop your Amazon / Walmart / Target / whatever wishlist below. You can also say you want…",Canada,,Walmart
1700,1327371017698742273,__chelseadawn__,Fri Nov 13 22:01:26 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",,,Walmart
1701,1327370499760943104,Joyuslyfly,Fri Nov 13 21:59:23 +0000 2020,RT @CFosee: @JeffreyLuscombe @Joyuslyfly I thought I heard Walmart did.,Ontario Canada,,Walmart
1702,1327370105249013765,GeraldDMV,Fri Nov 13 21:57:49 +0000 2020,"@darafaye Honestly when we would do launches at walmart we would use just anything camo from sporting goods ( canopy, gilly nets, etc. )

You can also get some inflatwble paintball stuff that looks like crates and 55 gal drums.",Florida,,Walmart
1703,1327369526317625344,Zyltis,Fri Nov 13 21:55:31 +0000 2020,@WhiffyOdin Was supposed to get mine today but Walmart stocks apparently delayed zzz,Canada,,Walmart
1704,1327368662198726656,Tim_Gutwald,Fri Nov 13 21:52:05 +0000 2020,@SteveMissionary @BackwardsFeet Walmart had them for $299 recently (snagged one for the son) and i think Target. Haven’t seen it cheaper.,Michigan,,Walmart
1705,1327368214775537664,CFosee,Fri Nov 13 21:50:18 +0000 2020,@JeffreyLuscombe @Joyuslyfly I thought I heard Walmart did.,Canada,,Walmart
1706,1327367988723523586,azunaland,Fri Nov 13 21:49:24 +0000 2020,now tell me why my brother is banned from walmart,"Virginia, USA",,Walmart
1707,1327367031667249156,ReallyDantheman,Fri Nov 13 21:45:36 +0000 2020,Its definitely something bout the Christmas music playing in Walmart that make me wanna steal some shit I know im bot alone lol,"Virginia, USA",,Walmart
1708,1327366570314752001,MrShawnRogers,Fri Nov 13 21:43:46 +0000 2020,"RT @LegalBeagle1215: 🎄🕎Holiday Wishlist Thread🎅🏼🦌

Drop your Amazon / Walmart / Target / whatever wishlist below. You can also say you want…",Compassion,,Walmart
1709,1327365764274216960,KeenenLane,Fri Nov 13 21:40:34 +0000 2020,@CptMSPrice Bruh my boys walmart sold out in literally less than 5 mins online.,"Belgrade, MT",,Walmart
1710,1327365525584957442,Rowemanite,Fri Nov 13 21:39:37 +0000 2020,@JeffreyLuscombe They do in WalMart the last I knew and I would think other stores like them do also. I have never used it but guess it works for some.,New England,,Walmart
1711,1327365386933833731,Ouijacom,Fri Nov 13 21:39:04 +0000 2020,"@Raynerklk @ImTheFanGirl @dpaperz23 @chlxoriine @TrueKeyy23 @lfcnick619 @ezvon_ @Walmart The Walmart manager at my local Walmart, Walmart’s open at 5am on Saturday",Michigan,,Walmart
1712,1327365162580516868,Ouijacom,Fri Nov 13 21:38:10 +0000 2020,@ImTheFanGirl @dpaperz23 @chlxoriine @TrueKeyy23 @lfcnick619 @Raynerklk @ezvon_ @Walmart Fat chance you’ll find one online. Best bet I think is amazon they haven’t had them in stock in quite a while,Michigan,,Walmart
1713,1327364805037088769,Justin38177394,Fri Nov 13 21:36:45 +0000 2020,@WalmartCAGaming how is it that my ps5 order from yesterday at bestbuy has already shipped   but my preorder from September hasn't     Walmart you are a bunch of fools,Canada,,Walmart
1714,1327364684924653568,PyperJayne,Fri Nov 13 21:36:16 +0000 2020,"@GregPaseshnik It’s an impossible situation - we need to do everything we can to support small businesses so they can survive this, but the reality is, clothing from Walmart IS essential to many low-income families...if we take that away, it’s not like they’ll be able to go to a local boutique.","Winnipeg, Manitoba",,Walmart
1715,1327364390673387520,ToastyNinjaBuns,Fri Nov 13 21:35:06 +0000 2020,"RT @LegalBeagle1215: 🎄🕎Holiday Wishlist Thread🎅🏼🦌

Drop your Amazon / Walmart / Target / whatever wishlist below. You can also say you want…",That Toaster,,Walmart
1716,1327364286096797697,thinkinunicorns,Fri Nov 13 21:34:41 +0000 2020,Thank you to all the women who gave me make up advice and Walmart make up aisles,"Virginia, USA",,Walmart
1717,1327364238227222528,SpinningBy,Fri Nov 13 21:34:30 +0000 2020,@MaraUndercover @WolvesforKamala @BeninBiloxi @FF_fanster @ThunderHeadFan @PeachyInNJ @GGforthepeople @dire_wolves @Kacey325 @pissyrabbit @Grania64156311 @return_carriage @Like_H2O @oREGINAl49ers @MaraHernandez23 @RhinoReally @Ndreajess @matryoskadoll @FemmeScarlet @SailorHaumea @caveatofcass @now_both @Alysson @rhyzome @JamesGDAngelo @Heather3E8i8 @stephen_hunley @rorivas8 @mitchellscomet @CrankyPatriot1 @ladyasrai @eminently_me5 @notswedish1 @xtine_mac @Karri_Kemyst @Teebledeebledee @FckAgentOrange1 @mominLAcity @EvilChefBruce @binksnboo @OhChelleYeah @BenjenTheGreat @LeifNanna @saradani @michellem @TiredInOR4Now @1509lucky @sktea @Flora_Lola_NYC @luckydevilgaia My son has tried several time and is having no luck catching it in time. (Walmart and a few other places.),"Michigan, USA",,Walmart
1718,1327363982907367424,Justin38177394,Fri Nov 13 21:33:29 +0000 2020,@skifryan @WalmartCAGaming Funny I ordered from you idiots back in September its now the day after launch and still not shipped.. mean while the one I bought yesterday at bestbuy has already shipped   WALMART SUCKS,Canada,,Walmart
1719,1327363462843011072,Aegros23,Fri Nov 13 21:31:25 +0000 2020,@Walmart Hopefully that includes a playstation 5,Florida ,,Walmart
1720,1327363080137936900,EzioGecko,Fri Nov 13 21:29:54 +0000 2020,"RT @WalmartCAGaming: The #PS5 is now available ONLINE ONLY at https://t.co/1GutoVVhnx.

To reiterate, due to order volume, it may take extr…",,"PS5,",Walmart
1721,1327362505358811137,NicholasMalako1,Fri Nov 13 21:27:37 +0000 2020,@ChandlerS___ @DerekShuman_ Two pictures here. One is a smoker one is a grill. You can’t call this guys assembled Walmart grill a smoker https://t.co/jjJRQFUDGC,"Regina, Saskatchewan",,Walmart
1722,1327362361980760068,sonyPlaytation,Fri Nov 13 21:27:02 +0000 2020,Havin a really really busy shift tonight. Gonna go get new shoes after work cus theyre disgusting and also cus i wanna see if Walmart has PS5’s,Canada,,Walmart
1723,1327361571262255105,MyBackupBerner,Fri Nov 13 21:23:54 +0000 2020,@JrsJeffrey @SOLELINKS In Walmart. Oos though,Florida,,Walmart
1724,1327360876467417092,kaitlynvance,Fri Nov 13 21:21:08 +0000 2020,Bought some Christmas decorations from the dollar store plus Parker’s first stocking from Walmart ❤️🎄 can’t wait to get more decorations https://t.co/xz9gPd79Qt,Canada,,Walmart
1725,1327360714151919616,drcbomb,Fri Nov 13 21:20:30 +0000 2020,@Delta6Whiskey @brent_bellamy I’m a proud degenerate anti-Walmart thug.,Winnipeg,,Walmart
1726,1327360648741785600,kai_doggo,Fri Nov 13 21:20:14 +0000 2020,"RT @JetsfortheCup: @WalmartCanada @WalmartCAGaming This is the saddest screen I could've imagined when I secured my pre-order on Sept 16, m…","Peterborough, Ontario",,Walmart
1727,1327360183069241346,_skyb,Fri Nov 13 21:18:23 +0000 2020,@akkitwts This is me at Walmart 🤣🤣,Canada,,Walmart
